Floors,Bedrooms,Bathrooms,Building_Size_M2,Land_Size_M2,Latitude,Longitude,Price,District,City,Carport/Garage
2.0,4.0,4.0,500.0,402.0,-6.1056038,106.7936639,17000000000.0,Pantai Mutiara,Jakarta Utara,1.0
2.0,3.0,2.0,84.0,60.0,-6.3031123,106.7794935,1700000000.0,Lebak Bulus,Jakarta Selatan,2.0
2.0,2.0,2.0,54.0,45.0,-6.1026441,106.7411622,1350000000.0,Pantai Indah Kapuk 2,Jakarta Utara,1.0
2.0,5.0,5.0,800.0,873.0,-6.19638,106.83789,95000000000.0,Menteng,Jakarta Pusat,4.0
5.0,8.0,8.0,1781.0,475.0,-6.2456989371893,106.80892815857,30000000000.0,Kebayoran Baru,Jakarta Selatan,10.0
2.0,4.0,4.0,800.0,1117.0,-6.266904,106.823931,19000000000.0,Kemang,Jakarta Selatan,6.0
2.0,4.0,4.0,523.0,517.0,-6.2716448,106.8030892,29500000000.0,Cipete,Jakarta Selatan,2.0
1.0,4.0,4.0,400.0,515.0,-6.277122299999999,106.7975781,14000000000.0,Cilandak,Jakarta Selatan,4.0
5.0,23.0,23.0,402.0,73.0,-6.160757599999999,106.8187836,8500000000.0,Gajah Mada,Jakarta Pusat,0.0
1.0,5.0,3.0,743.0,743.0,-6.1937297,106.8392111,73000000000.0,Menteng,Jakarta Pusat,0.0
3.0,3.0,3.0,90.0,51.0,-6.159817599999999,106.7853922,1500000000.0,Jelambar,Jakarta Barat,0.0
1.0,2.0,1.0,72.0,72.0,-6.1339405,106.8383529,560000000.0,Pademangan,Jakarta Utara,0.0
2.0,3.0,3.0,95.0,55.0,-6.18128,106.87535,2280000000.0,Cempaka Putih,Jakarta Pusat,2.0
1.0,3.0,3.0,165.0,164.0,-6.2777834,106.8114224,5900000000.0,Kemang,Jakarta Selatan,2.0
2.0,4.0,3.0,150.0,162.0,-6.31741,106.889,1550000000.0,Legenda Wisata,Jakarta Timur,2.0
4.0,4.0,4.0,378.0,120.0,-6.183887599999999,106.764448,8300000000.000001,Kedoya Baru,Jakarta Barat,2.0
3.0,4.0,4.0,200.0,90.0,-6.172144,106.7675632,3200000000.0,Taman Ratu,Jakarta Barat,1.0
2.0,2.0,2.0,56.0,68.0,-6.1585,106.747,2260000000.0,Taman Surya,Jakarta Barat,1.0
3.0,5.0,4.0,600.0,220.0,-6.170222,106.7535419,7900000000.0,Green garden,Jakarta Barat,4.0
1.0,2.0,1.0,200.0,390.0,-6.1568457,106.7038324,2500000000.0,Kalideres,Jakarta Barat,2.0
2.0,3.0,3.0,103.0,53.0,-6.21296,106.87595,1620000000.0,Pisangan Lama,Jakarta Timur,1.0
2.0,2.0,2.0,73.0,25.0,-6.1659184,106.876789,992000000.0,Cempaka Mas,Jakarta Pusat,0.0
2.0,2.0,2.0,42.0,22.0,-6.15458,106.83027,551000000.0,Tamansari,Jakarta Barat,0.0
2.0,4.0,4.0,464.0,540.0,-6.2021846,106.7502816,22000000000.0,Intercon,Jakarta Barat,0.0
2.0,2.0,2.0,77.0,39.0,-6.18128,106.87535,1610000000.0,Cempaka Putih,Jakarta Pusat,1.0
2.0,2.0,2.0,31.0,16.0,-6.1936067,106.8912095,422000000.0,Pulo Gadung,Jakarta Timur,0.0
2.0,2.0,2.0,39.0,20.0,-6.1594869,106.8541776,451000000.0,Kemayoran,Jakarta Pusat,0.0
2.0,4.0,4.0,111.0,80.0,-6.1868333,106.8665002,3550000000.0,Cempaka Putih,Jakarta Pusat,1.0
2.0,4.0,5.0,461.0,531.0,-6.2777834,106.8114224,17500000000.0,Kemang,Jakarta Selatan,2.0
2.0,4.0,3.0,470.0,397.0,-6.266904,106.823931,13500000000.0,Kemang,Jakarta Selatan,2.0
2.0,6.0,6.0,1600.0,1202.0,-6.2754,106.78206,115000000000.0,Pondok Indah,Jakarta Selatan,12.0
2.0,5.0,5.0,1050.0,627.0,-6.2775326,106.7794935,48000000000.0,Pondok Indah,Jakarta Selatan,3.0
2.0,9.0,6.0,650.0,477.0,-6.2365273,106.751266,12000000000.0,Pesanggrahan,Jakarta Selatan,3.0
2.0,5.0,3.0,198.0,110.0,-6.161697999999999,106.7846412,3300000000.0,Grogol,Jakarta Barat,1.0
1.0,5.0,6.0,750.0,318.0,-6.15808,106.91815,13500000000.0,Kelapa Gading,Jakarta Utara,5.0
3.0,3.0,3.0,420.0,220.0,-6.16868,106.75522,5800000000.0,Green garden,Jakarta Barat,0.0
2.0,3.0,3.0,272.0,120.0,-6.18658,106.74292,3500000000.0,Puri Indah,Jakarta Barat,1.0
2.0,5.0,5.0,660.0,670.0,-6.2836594,106.819175,18000000000.0,Ampera,Jakarta Selatan,2.0
2.0,3.0,3.0,150.0,135.0,-6.1585001945495605,106.74700164794922,3500000000.0,Puri Media,Jakarta Barat,1.0
2.0,25.0,25.0,600.0,525.0,-6.277122299999999,106.7975781,11500000000.0,Cilandak,Jakarta Selatan,5.0
2.0,4.0,2.0,300.0,153.0,-6.2321915,106.9152021,1210000000.0,Duren Sawit,Jakarta Timur,0.0
2.0,5.0,2.0,409.0,441.0,-6.2365273,106.751266,4830000000.0,Pesanggrahan,Jakarta Selatan,2.0
3.0,4.0,2.0,276.0,141.0,-6.289610499999999,106.8399623,3530000000.0,Pasar Minggu,Jakarta Selatan,2.0
2.0,2.0,2.0,60.0,60.0,-6.1852561,106.703769,1650000000.0,Green Lake City,Jakarta Barat,0.0
1.0,3.0,3.0,92.0,90.0,-6.326564899999999,106.8559596,1990000000.0,Pasar Rebo,Jakarta Timur,1.0
1.0,2.0,2.0,150.0,200.0,-6.326564899999999,106.8559596,2029999999.9999998,Pasar Rebo,Jakarta Timur,1.0
2.0,4.0,3.0,185.0,144.0,-6.3360601,106.8256645,2920000000.0,Jagakarsa,Jakarta Selatan,1.0
2.0,4.0,4.0,350.0,576.0,-6.3031123,106.7794935,14000000000.0,Lebak Bulus,Jakarta Selatan,2.0
2.0,3.0,3.0,150.0,120.0,-6.1852561,106.703769,3200000000.0,Green Lake City,Jakarta Barat,0.0
2.0,5.0,7.0,700.0,529.0,-6.10773,106.79146,18000000000.0,Pantai Mutiara,Jakarta Utara,0.0
2.0,3.0,3.0,168.0,108.0,-6.13717,106.86524,3000000000.0,Sunter,Jakarta Utara,2.0
3.0,3.0,4.0,130.0,81.0,-6.1730885,106.7311963,2400000000.0,Metland Puri,Jakarta Barat,0.0
1.0,13.0,13.0,372.0,437.0,-6.3561798,106.8001396,2620000000.0,Cipedak,Jakarta Selatan,0.0
2.0,4.0,3.0,220.0,146.0,-6.27799,106.84248,4600000000.0,Pejaten,Jakarta Selatan,0.0
2.0,4.0,3.0,850.0,375.0,-6.11555,106.78378,10500000000.0,Pluit,Jakarta Utara,1.0
2.0,4.0,3.0,275.0,225.0,-6.277122299999999,106.7975781,4900000000.0,Cilandak,Jakarta Selatan,1.0
2.0,4.0,3.0,200.0,144.0,-6.31254,106.80421,4800000000.0,Lebak Bulus,Jakarta Selatan,2.0
3.0,50.0,15.0,750.0,275.0,-6.1684774,106.7951316,8500000000.0,Tawakal,Jakarta Barat,0.0
3.0,4.0,3.0,260.0,145.0,-6.1868333,106.8665002,3900000000.0,Cempaka Putih,Jakarta Pusat,0.0
1.0,6.0,3.0,240.0,268.0,-6.207429299999999,106.8915948,2800000000.0,Cipinang,Jakarta Timur,3.0
1.0,3.0,2.0,130.0,130.0,-6.225840091705322,106.8568115234375,2100000000.0,Tebet,Jakarta Selatan,1.0
1.0,10.0,4.0,600.0,480.0,-6.2251223,106.8549881,12000000000.0,Tebet,Jakarta Selatan,2.0
2.0,5.0,4.0,200.0,440.0,-6.187507500000001,106.9593843,4300000000.0,Cakung,Jakarta Timur,2.0
3.0,12.0,7.0,350.0,236.0,-6.136937199999999,106.8620891,5500000000.0,Sunter,Jakarta Utara,0.0
2.0,2.0,2.0,53.0,55.0,-6.23799,106.90891,1380000000.0,Pondok Bambu,Jakarta Timur,2.0
2.0,5.0,2.0,160.0,200.0,-6.2325788,106.9033981,2400000000.0,Pondok Bambu,Jakarta Timur,0.0
2.0,2.0,2.0,192.0,136.0,-6.1585001945495605,106.74700164794922,4500000000.0,Permata Buana,Jakarta Barat,0.0
1.0,3.0,2.0,150.0,90.0,-6.1679095,106.7712942,1990000000.0,Green Ville,Jakarta Barat,1.0
2.0,3.0,4.0,225.0,218.0,-6.19149,106.79429,5600000000.0,Kemanggisan,Jakarta Barat,5.0
1.0,29.0,29.0,1000.0,698.0,-6.2452337,106.7999471,15000000000.0,Kebayoran Baru,Jakarta Selatan,0.0
1.0,2.0,1.0,50.0,70.0,-6.3092491,106.9033981,980000000.0,Bambu Apus,Jakarta Timur,1.0
1.0,3.0,2.0,145.0,90.0,-6.2321915,106.9152021,1800000000.0,Duren Sawit,Jakarta Timur,1.0
1.0,4.0,3.0,350.0,504.0,-6.2393686,106.9299579,8000000000.0,Pondok Kelapa,Jakarta Timur,3.0
1.0,6.0,3.0,270.0,320.0,-6.207429299999999,106.8915948,4700000000.0,Cipinang,Jakarta Timur,1.0
1.0,3.0,2.0,235.0,635.0,-6.229899883270264,106.81656646728516,35000000000.0,Senayan,Jakarta Selatan,0.0
2.0,3.0,3.0,450.0,180.0,-6.1936067,106.8912095,4300000000.0,Pulo Gadung,Jakarta Timur,0.0
1.0,4.0,3.0,500.0,250.0,-6.1236701011657715,106.75318145751953,8800000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,4.0,3.0,103.0,53.0,-6.1936067,106.8912095,1650000000.0,Pulo Gadung,Jakarta Timur,2.0
3.0,3.0,3.0,120.0,60.0,-6.3058935,106.8502879,1370000000.0,Tanjung Barat,Jakarta Selatan,1.0
2.0,3.0,2.0,100.0,68.0,-6.3360601,106.8256645,1100000000.0,Jagakarsa,Jakarta Selatan,0.0
2.0,4.0,4.0,700.0,1200.0,-6.2021846,106.7502816,40000000000.0,Intercon,Jakarta Barat,2.0
1.0,2.0,1.0,200.0,336.0,-6.1390604,106.7305335,4900000000.0,Cengkareng,Jakarta Barat,0.0
3.0,4.0,3.0,100.0,68.0,-6.1747751,106.7999513,2600000000.0,Tomang,Jakarta Barat,1.0
1.0,2.0,2.0,100.0,144.0,-6.1761691,106.7425373,3750000000.0,Permata Buana,Jakarta Barat,1.0
2.0,4.0,4.0,480.0,425.0,-6.2021846,106.7502816,15000000000.0,Intercon,Jakarta Barat,2.0
1.0,3.0,2.0,244.0,406.0,-6.184046800000001,106.7680752,5000000000.0,Kebon Jeruk,Jakarta Barat,1.0
2.0,4.0,4.0,200.0,260.0,-6.136937199999999,106.8620891,5200000000.0,Sunter,Jakarta Utara,1.0
2.0,4.0,4.0,1000.0,879.0,-6.1937297,106.8392111,100000000000.0,Menteng,Jakarta Pusat,0.0
2.0,2.0,2.0,76.0,48.0,-6.1852561,106.703769,1280000000.0,Green Lake City,Jakarta Barat,0.0
2.0,5.0,5.0,180.0,135.0,-6.15808,106.91815,2150000000.0,Kelapa Gading,Jakarta Utara,0.0
3.0,5.0,4.0,211.0,76.0,-6.180359840393066,106.78369140625,2700000000.0,Tanjung Duren,Jakarta Barat,2.0
3.0,8.0,8.0,500.0,250.0,-6.2777834,106.8114224,8000000000.0,Kemang,Jakarta Selatan,3.0
2.0,6.0,6.0,400.0,317.0,-6.24576,106.94056,6300000000.0,Pondok Kelapa,Jakarta Timur,2.0
2.0,3.0,3.0,250.0,300.0,-6.24576,106.94056,6000000000.0,Pondok Kelapa,Jakarta Timur,0.0
2.0,5.0,3.0,250.0,650.0,-6.3031123,106.7794935,14000000000.0,Lebak Bulus,Jakarta Selatan,3.0
3.0,3.0,3.0,115.0,39.0,-6.1659184,106.876789,1650000000.0,Cempaka Mas,Jakarta Pusat,1.0
1.0,3.0,3.0,200.0,300.0,-6.31367,106.91352,2500000000.0,Bambu Apus,Jakarta Timur,0.0
2.0,5.0,5.0,900.0,650.0,-6.23713,106.82374,65000000000.0,Kuningan,Jakarta Selatan,2.0
2.0,4.0,4.0,600.0,329.0,-6.2456989371893,106.80892815857,32000000000.0,Kebayoran Baru,Jakarta Selatan,2.0
2.0,2.0,3.0,150.0,200.0,-6.2826324,106.8552318,2029999999.9999998,Condet,Jakarta Timur,0.0
2.0,3.0,2.0,121.0,130.0,-6.356087199999999,106.879792,1950000000.0,Cibubur,Jakarta Timur,0.0
2.0,5.0,2.0,160.0,120.0,-6.218219100000001,106.7453307,1160000000.0,Joglo,Jakarta Barat,2.0
3.0,5.0,4.0,450.0,147.0,-6.12367,106.75318,9500000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
2.0,4.0,3.0,270.0,262.0,-6.2777834,106.8114224,9200000000.0,Kemang,Jakarta Selatan,2.0
1.0,2.0,1.0,54.0,90.0,-6.356087199999999,106.879792,1250000000.0,Cibubur,Jakarta Timur,1.0
2.0,2.0,3.0,150.0,200.0,-6.308751699999999,106.8749344,2029999999.9999998,Ciracas,Jakarta Timur,0.0
4.0,6.0,4.0,900.0,374.0,-6.1970854,106.7382072,9000000000.0,Meruya,Jakarta Barat,2.0
2.0,7.0,8.0,720.0,480.0,-6.2393686,106.9299579,8199999999.999999,Pondok Kelapa,Jakarta Timur,2.0
3.0,5.0,6.0,700.0,330.0,-6.0912957191467285,106.7445297241211,32400000000.0,Golf Island,Jakarta Utara,2.0
3.0,4.0,5.0,1000.0,522.0,-6.1236701011657715,106.75318145751953,49900000000.0,Pantai Indah Kapuk,Jakarta Utara,5.0
3.0,18.0,5.0,400.0,168.0,-6.136937199999999,106.8620891,3200000000.0,Sunter,Jakarta Utara,1.0
1.0,3.0,2.0,102.0,144.0,-6.136937199999999,106.8620891,2800000000.0,Sunter,Jakarta Utara,1.0
2.0,7.0,3.0,250.0,333.0,-6.25455,106.83384,6300000000.0,Duren Tiga,Jakarta Selatan,0.0
2.0,5.0,6.0,800.0,500.0,-6.26899,106.806,28000000000.0,patra kuningan,Jakarta Selatan,5.0
2.0,5.0,5.0,1000.0,842.0,-6.1868333,106.8665002,30000000000.0,Cempaka Putih,Jakarta Pusat,10.0
2.0,4.0,4.0,333.0,356.0,-6.2393686,106.9299579,5500000000.0,Pondok Kelapa,Jakarta Timur,6.0
2.0,4.0,3.0,250.0,175.0,-6.1026441,106.7411622,4300000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
2.0,5.0,6.0,415.0,608.0,-6.1868333,106.8665002,13900000000.0,Cempaka Putih,Jakarta Pusat,6.0
2.0,3.0,2.0,140.0,140.0,-6.22584,106.85681,4900000000.0,Tebet,Jakarta Selatan,2.0
2.0,4.0,4.0,185.0,165.0,-6.27799,106.84248,4099999999.9999995,Pejaten,Jakarta Selatan,2.0
2.0,4.0,3.0,270.0,251.0,-6.136937199999999,106.8620891,8500000000.0,Sunter,Jakarta Utara,3.0
2.0,4.0,3.0,150.0,138.0,-6.225840091705322,106.8568115234375,4500000000.0,Tebet,Jakarta Selatan,2.0
2.0,4.0,4.0,550.0,750.0,-6.2223439,106.7862716,25000000000.0,Permata Hijau,Jakarta Selatan,2.0
2.0,4.0,5.0,362.0,474.0,-6.2393686,106.9299579,6600000000.0,Pondok Kelapa,Jakarta Timur,3.0
2.0,3.0,3.0,100.0,85.0,-6.19665,106.73186,1500000000.0,Meruya,Jakarta Barat,2.0
2.0,4.0,1.0,150.0,170.0,-6.27036714553833,106.8117446899414,4250000000.0,Cipete,Jakarta Selatan,0.0
2.0,4.0,3.0,250.0,120.0,-6.2775326,106.7794935,6500000000.0,Pondok Indah,Jakarta Selatan,2.0
2.0,4.0,4.0,240.0,120.0,-6.1390604,106.7305335,3500000000.0,Cengkareng,Jakarta Barat,1.0
3.0,5.0,5.0,360.0,126.0,-6.3139,106.83608,3600000000.0,Kebagusan,Jakarta Selatan,2.0
2.0,4.0,4.0,400.0,300.0,-6.1585001945495605,106.74700164794922,12900000000.0,Permata Buana,Jakarta Barat,2.0
2.0,3.0,3.0,200.0,136.0,-6.1585,106.747,4500000000.0,Permata Buana,Jakarta Barat,2.0
1.0,3.0,3.0,220.0,144.0,-6.1585001945495605,106.74700164794922,6500000000.0,Permata Buana,Jakarta Barat,2.0
3.0,5.0,5.0,350.0,168.0,-6.113894200000001,106.7853922,7800000000.0,Pluit,Jakarta Utara,1.0
3.0,5.0,5.0,325.0,325.0,-6.1155500411987305,106.78378295898438,13500000000.0,Pluit,Jakarta Utara,1.0
2.0,4.0,3.0,133.0,169.0,-6.289610499999999,106.8399623,2300000000.0,Pasar Minggu,Jakarta Selatan,1.0
3.0,3.0,1.0,480.0,200.0,-6.113214399999999,106.7507561,9500000000.0,Golf Island,Jakarta Utara,0.0
2.0,3.0,3.0,160.0,140.0,-6.11164,106.778,3550000000.0,Muara Karang,Jakarta Utara,1.0
3.0,3.0,3.0,320.0,200.0,-6.1026441,106.7411622,12000000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,3.0,3.0,120.0,90.0,-6.113214399999999,106.7507561,3000000000.0,Golf Island,Jakarta Utara,0.0
1.0,4.0,3.0,300.0,571.0,-6.2958654168123,106.84497704773,16500000000.0,Pasar Minggu,Jakarta Selatan,4.0
2.0,4.0,5.0,347.0,665.0,-6.234169960021973,106.84638977050781,23500000000.0,Menteng Dalam,Jakarta Selatan,0.0
2.0,3.0,3.0,140.0,125.0,-6.19665002822876,106.73185729980469,2600000000.0,Meruya,Jakarta Barat,2.0
2.0,4.0,4.0,225.0,180.0,-6.1026441,106.7411622,6500000000.0,Pantai Indah Kapuk 2,Jakarta Utara,2.0
1.0,2.0,2.0,39.0,20.0,-6.149223999999999,106.8370122,473000000.0,Gunung Sahari,Jakarta Pusat,0.0
2.0,2.0,2.0,87.0,60.0,-6.1852561,106.703769,1500000000.0,Green Lake City,Jakarta Barat,0.0
1.0,2.0,2.0,160.0,200.0,-6.1611069,106.7348295,2300000000.0,Bojong Indah,Jakarta Barat,0.0
1.0,5.0,4.0,840.0,633.0,-6.2452337,106.7999471,32500000000.0,Kebayoran Baru,Jakarta Selatan,6.0
4.0,4.0,3.0,703.0,348.0,-6.2777834,106.8114224,14300000000.0,Kemang,Jakarta Selatan,3.0
2.0,5.0,2.0,327.0,420.0,-6.1713515,106.7839175,10000000000.0,Tanjung Duren Utara,Jakarta Barat,10.0
1.0,3.0,3.0,500.0,1375.0,-6.2775326,106.7794935,42000000000.0,Pondok Indah,Jakarta Selatan,10.0
1.0,4.0,5.0,330.0,262.0,-6.1568457,106.7038324,4500000000.0,Kalideres,Jakarta Barat,1.0
2.0,5.0,4.0,268.0,310.0,-6.2223439,106.7862716,17500000000.0,Permata Hijau,Jakarta Selatan,2.0
2.0,3.0,3.0,170.0,108.0,-6.13717,106.86524,3000000000.0,Sunter,Jakarta Utara,1.0
2.0,4.0,3.0,250.0,368.0,-6.2466864585876465,106.79823303222656,21000000000.0,Kebayoran Baru,Jakarta Selatan,0.0
2.0,3.0,2.0,103.0,53.0,-6.2129597663879395,106.8759536743164,1620000000.0,Pisangan Lama,Jakarta Timur,1.0
2.0,4.0,4.0,800.0,373.0,-6.2777834,106.8114224,23000000000.0,Kemang,Jakarta Selatan,5.0
2.0,4.0,4.0,314.0,311.0,-6.2836594,106.819175,11000000000.0,Ampera,Jakarta Selatan,2.0
1.0,6.0,4.0,240.0,240.0,-6.2777834,106.8114224,7000000000.0,Kemang,Jakarta Selatan,2.0
2.0,5.0,5.0,700.0,672.0,-6.2836594,106.819175,18000000000.0,Ampera,Jakarta Selatan,2.0
1.0,4.0,3.0,500.0,952.0,-6.2777834,106.8114224,22000000000.0,Kemang,Jakarta Selatan,0.0
3.0,3.0,3.0,133.0,89.0,-6.091295568016,106.74452901516,3600000000.0,Golf Island,Jakarta Utara,1.0
2.0,6.0,5.0,250.0,200.0,-6.742625713348389,106.6473388671875,11000000000.0,Sunter,Jakarta Utara,4.0
3.0,3.0,3.0,200.0,90.0,-6.136937199999999,106.8620891,3750000000.0,Sunter,Jakarta Utara,3.0
3.0,4.0,3.0,200.0,90.0,-6.136937199999999,106.8620891,3800000000.0,Sunter,Jakarta Utara,1.0
3.0,5.0,6.0,330.0,108.0,-6.136937199999999,106.8620891,3100000000.0,Sunter,Jakarta Utara,1.0
1.0,5.0,3.0,425.0,958.0,-6.301752,106.8207875,11000000000.0,Ragunan,Jakarta Selatan,6.0
2.0,3.0,3.0,120.0,120.0,-6.180283,106.710804,3200000000.0,Green Lake City,Jakarta Barat,0.0
1.0,7.0,7.0,700.0,1270.0,-6.3031123,106.7794935,45000000000.0,Lebak Bulus,Jakarta Selatan,6.0
3.0,3.0,2.0,390.0,140.0,-6.2754,106.78206,9900000000.0,Pondok Indah,Jakarta Selatan,2.0
2.0,4.0,3.0,200.0,245.0,-6.2456989371893,106.80892815857,11500000000.0,Kebayoran Baru,Jakarta Selatan,2.0
2.0,4.0,3.0,300.0,200.0,-6.2456989371893,106.80892815857,9200000000.0,Kebayoran Baru,Jakarta Selatan,1.0
2.0,3.0,3.0,300.0,300.0,-6.1026441,106.7411622,12500000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,3.0,2.0,90.0,120.0,-6.12648,106.95108,1600000000.0,Cilincing,Jakarta Utara,1.0
2.0,5.0,5.0,654.0,489.0,-6.2754,106.78206,29000000000.0,Pondok Indah,Jakarta Selatan,5.0
2.0,5.0,5.0,1050.0,627.0,-6.2775326,106.7794935,48000000000.0,Pondok Indah,Jakarta Selatan,3.0
1.0,3.0,2.0,350.0,704.0,-6.33405,106.79344,15500000000.0,Cilandak,Jakarta Selatan,0.0
3.0,3.0,2.0,71.0,24.0,-6.1948386,106.8498215,850000000.0,Salemba,Jakarta Pusat,1.0
2.0,3.0,3.0,100.0,73.0,-6.3360601,106.8256645,1500000000.0,Jagakarsa,Jakarta Selatan,2.0
1.0,5.0,3.0,300.0,327.0,-6.27036714553833,106.8117446899414,5300000000.0,Cipete,Jakarta Selatan,1.0
1.0,4.0,2.0,120.0,125.0,-6.289610499999999,106.8399623,2700000000.0,Pasar Minggu,Jakarta Selatan,1.0
2.0,5.0,3.0,500.0,780.0,-6.229798793792725,106.84273529052734,53000000000.0,Menteng,Jakarta Pusat,10.0
2.0,5.0,5.0,550.0,569.0,-6.266904,106.823931,25500000000.0,Kemang,Jakarta Selatan,4.0
2.0,3.0,3.0,300.0,307.0,-6.334050178527832,106.79344177246094,5000000000.0,Cilandak,Jakarta Selatan,3.0
1.0,3.0,2.0,100.0,259.0,-6.1594869,106.8541776,3600000000.0,Kemayoran,Jakarta Pusat,1.0
2.0,2.0,2.0,68.0,35.0,-6.2321915,106.9152021,798000000.0,Duren Sawit,Jakarta Timur,0.0
2.0,2.0,2.0,50.0,40.0,-6.1868333,106.8665002,1340000000.0,Cempaka Putih,Jakarta Pusat,1.0
2.0,2.0,2.0,39.0,20.0,-6.20989,106.89872,458000000.0,Cipinang,Jakarta Timur,0.0
2.0,3.0,2.0,107.0,84.0,-6.2978117,106.7675242,1900000000.0,Cirendeu,Jakarta Selatan,1.0
2.0,4.0,3.0,103.0,53.0,-6.196758099999999,106.8665147,1620000000.0,Utan Kayu,Jakarta Timur,2.0
2.0,2.0,2.0,103.0,53.0,-6.18489,106.94493,1620000000.0,Cakung,Jakarta Timur,1.0
2.0,3.0,2.0,160.0,100.0,-6.19665002822876,106.73185729980469,2000000000.0,Meruya,Jakarta Barat,2.0
2.0,3.0,3.0,102.0,90.0,-6.1026441,106.7411622,2950000000.0,Pantai Indah Kapuk 2,Jakarta Utara,1.0
2.0,6.0,5.0,650.0,440.0,-6.2212429,106.8256669,23000000000.0,Kuningan,Jakarta Selatan,4.0
2.0,5.0,4.0,200.0,135.0,-6.1976024,106.879792,3200000000.0,Rawamangun,Jakarta Timur,2.0
2.0,3.0,2.0,145.0,198.0,-6.1942907,106.793333,5000000000.0,Palmerah,Jakarta Barat,0.0
2.0,3.0,3.0,240.0,160.0,-6.1494199,106.71167,3750000000.0,Citra Garden,Jakarta Barat,0.0
2.0,4.0,4.0,900.0,700.0,-6.253203,106.826959,9500000000.0,Mampang Prapatan,Jakarta Selatan,5.0
3.0,4.0,5.0,180.0,73.0,-6.17214,106.80272,3300000000.0,Tomang,Jakarta Barat,1.0
2.0,3.0,2.0,82.0,62.0,-6.3153539,106.8928693,967000000.0,Cipayung,Jakarta Timur,2.0
2.0,4.0,4.0,200.0,148.0,-6.308751699999999,106.8749344,3500000000.0,Ciracas,Jakarta Timur,0.0
2.0,4.0,2.0,110.0,90.0,-6.2,106.816666,1900000000.0,Cengkareng Barat,Jakarta Barat,2.0
2.0,5.0,5.0,990.0,804.0,-6.312540054321289,106.80420684814453,13500000000.0,Lebak Bulus,Jakarta Selatan,4.0
2.0,3.0,3.0,250.0,200.0,-6.2504609,106.78666,3800000000.0,Kebayoran Lama,Jakarta Selatan,2.0
2.0,6.0,6.0,1000.0,820.0,-6.2754,106.78206,45000000000.0,Pondok Indah,Jakarta Selatan,3.0
2.0,3.0,3.0,500.0,256.0,-6.29346,106.8358,7000000000.0,Jati Padang,Jakarta Selatan,2.0
3.0,5.0,4.0,550.0,250.0,-6.186580181121826,106.742919921875,10700000000.0,Puri Indah,Jakarta Barat,2.0
2.0,4.0,4.0,300.0,200.0,-6.16868,106.75522,5750000000.0,Green garden,Jakarta Barat,1.0
2.0,3.0,2.0,200.0,136.0,-6.3809875,106.9614052,1800000000.0,Kota Wisata,Jakarta Timur,2.0
2.0,8.0,4.0,285.0,200.0,-6.2354698,106.8159306,6500000000.0,Blok S,Jakarta Selatan,0.0
2.0,22.0,22.0,500.0,376.0,-6.2528204,106.9093,5000000000.0,Cipinang Melayu,Jakarta Timur,0.0
2.0,4.0,5.0,500.0,361.0,-6.2251223,106.8549881,14500000000.0,Tebet,Jakarta Selatan,2.0
2.0,6.0,2.0,130.0,130.0,-6.1916265,106.8842151,2500000000.0,Kayu Jati,Jakarta Timur,0.0
2.0,3.0,3.0,140.0,135.0,-6.1585001945495605,106.74700164794922,3900000000.0,Puri Mansion,Jakarta Barat,1.0
2.0,4.0,3.0,162.0,126.0,-6.1546907,106.7373716,3500000000.0,Daan Mogot,Jakarta Barat,0.0
2.0,4.0,3.0,600.0,719.0,-6.19444,106.74116,6200000000.0,Kembangan,Jakarta Barat,0.0
2.0,5.0,3.0,252.0,396.0,-6.3333023,106.7828744,3500000000.0,Cinere,Jakarta Selatan,2.0
2.0,2.0,2.0,39.0,20.0,-6.149223999999999,106.8370122,473000000.0,Gunung Sahari,Jakarta Pusat,0.0
2.0,3.0,2.0,103.0,53.0,-6.2145536,106.876809,1620000000.0,Pisangan Lama,Jakarta Timur,1.0
2.0,4.0,3.0,200.0,119.0,-6.186870098114014,106.77642822265625,2400000000.0,Kebon Jeruk,Jakarta Barat,0.0
1.0,3.0,1.0,160.0,183.0,-6.159817599999999,106.7853922,2700000000.0,Jelambar,Jakarta Barat,0.0
1.0,3.0,1.0,180.0,300.0,-6.1585001945495605,106.74700164794922,6600000000.0,Alfa Indah,Jakarta Barat,0.0
3.0,4.0,4.0,154.0,130.0,-6.31254,106.80421,2900000000.0,Pondok Labu,Jakarta Selatan,1.0
2.0,3.0,3.0,135.0,113.0,-6.3115948,106.8325872,2500000000.0,Kebagusan,Jakarta Selatan,1.0
2.0,3.0,1.0,104.0,119.0,-6.172144,106.7675632,1800000000.0,Taman Ratu,Jakarta Barat,1.0
3.0,3.0,3.0,90.0,36.0,-6.169184599999999,106.7748596,1230000000.0,Duri Kepa,Jakarta Barat,1.0
2.0,3.0,2.0,120.0,76.0,-6.2325788,106.9033981,1750000000.0,Pondok Bambu,Jakarta Timur,1.0
2.0,2.0,2.0,41.0,21.0,-6.1683,106.85577,476000000.0,Bungur,Jakarta Pusat,0.0
